Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
02/01/2023,04001,5,Apache County,AZ,98.1,95808,95,94531,95,85571,95,73827,95,16241,95,79787,95,79466,95,17786,95,72133,95,61680,95,14237,95,43799,54.9,43780,55.1,41922,58.1,36891,59.8,21616,69.6,10725,75.3,11042,51.1,6084,56.7,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,16,16,16,15,8,8,8,7,71887,67054,14592,59355,52462,11334,16806,25.1,15734,26.5,13997,26.7,4751,41.9
02/01/2023,UNK,5,Unknown County,AZ,98.1,121122,,120616,,116597,,111904,,28834,,90048,,89932,,5210,,87286,,84722,,20333,,43912,48.8,43910,48.8,43570,49.9,43105,50.9,33062,77.5,24517,95,3624,11,2436,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14434,,14243,,14016,,6099,
01/25/2023,04009,4,Graham County,AZ,98.1,29395,75.7,29340,81.2,27789,87,25370,89.1,5885,95,26330,67.8,26314,72.9,3323,43.5,25145,78.7,22991,80.7,5588,95,12469,47.4,12469,47.4,12352,49.1,11772,51.2,6945,62,3833,68.6,2846,41,1859,48.5,D,15,15,15,15,16,16,Non-metro,7,7,7,7,8,8,15,15,16,15,7,7,8,7,38837,36119,7634,31936,28485,5440,3321,9.2,3291,10.3,3215,11.3,1507,27.7
01/25/2023,04012,4,La Paz County,AZ,98.1,13269,62.9,13260,65.8,12872,68.4,11998,68.2,5844,69.6,10585,50.1,10582,52.5,1017,40.1,10280,54.7,9565,54.3,4778,56.9,3924,37.1,3924,37.1,3899,37.9,3760,39.3,3147,44.8,2288,47.9,1014,32.2,809,35.4,D,14,14,15,14,14,14,Non-metro,6,6,7,6,6,6,14,14,14,13,6,6,6,5,21108,20138,2536,18808,17602,8392,1632,8.1,1624,8.6,1593,9.1,996,11.9
01/25/2023,04003,4,Cochise County,AZ,98.1,108908,86.5,108401,91.3,101895,94.3,91617,92.6,28033,95,89797,71.3,89628,75.5,12198,61.6,84719,78.4,77430,78.3,24577,84.4,42955,47.8,42954,47.9,41873,49.4,39835,51.4,27942,65.3,17660,71.9,14785,52.9,10497,59.4,D,15,15,16,15,15,16,Metro,3,3,4,3,3,4,15,15,16,15,3,3,4,3,125922,118765,19816,108094,98949,29118,17766,15,17527,16.2,17070,17.3,9835,33.8
01/25/2023,04021,4,Pinal County,AZ,98.1,304392,65.8,303299,69.3,292201,73.8,271303,75.3,86935,90,268173,57.9,267665,61.2,27184,35.3,258199,65.2,240481,66.7,76870,79.6,120109,44.8,120102,44.9,118690,46,114699,47.7,81815,60.1,50340,65.5,40190,49.1,28454,56.5,D,14,14,14,15,15,15,Metro,2,2,2,3,3,3,15,15,15,15,3,3,3,3,462789,437450,77025,396110,360425,96566,47886,10.9,47301,11.9,46030,12.8,27462,28.4
01/25/2023,04015,4,Mohave County,AZ,98.1,112346,52.9,112262,55.3,110970,58.6,107596,60.8,52159,79.1,94957,44.8,94921,46.8,3807,14.5,93898,49.6,91114,51.5,45025,68.3,43714,46,43714,46.1,43613,46.4,43070,47.3,37332,53.8,26783,59.5,16557,44.4,13032,48.7,D,13,13,13,13,14,15,Metro,1,1,1,1,2,3,15,15,15,14,3,3,3,2,212181,203031,26209,189385,176822,65910,18542,9.1,18487,9.8,18372,10.4,13325,20.2
01/25/2023,04025,4,Yavapai County,AZ,98.1,140197,59.6,139961,62.1,138017,65.4,133615,67.6,65909,86.2,121767,51.8,121672,53.9,5488,19.6,120014,56.9,116184,58.8,58697,76.8,64297,52.8,64297,52.8,64010,53.3,63106,54.3,54004,61.5,39221,66.8,29314,54.3,23305,59.4,C,10,10,9,10,10,11,Metro,2,2,1,2,2,3,12,12,12,11,4,4,4,3,235099,225558,27934,211088,197624,76438,32551,14.4,32384,15.3,32054,16.2,23240,30.4
01/25/2023,04007,4,Gila County,AZ,98.1,38432,71.1,38345,74.9,36931,78.8,34790,80.2,13634,85.9,33806,62.6,33783,66,2958,37.8,32713,69.8,30825,71.1,12290,77.4,18158,53.7,18157,53.7,18000,55,17350,56.3,12900,63.4,8573,69.8,6002,46.5,4483,52.3,D,14,15,14,15,15,15,Non-metro,6,7,6,7,7,7,16,16,16,15,8,8,8,7,54018,51197,7833,46872,43364,15869,6634,13,6577,14,6457,14.9,4174,26.3
01/25/2023,04023,4,Santa Cruz County,AZ,98.1,84787,95,83948,95,73316,95,57458,95,11568,95,61402,95,61193,95,17165,95,54411,95,44028,95,9924,95,27719,45.1,27711,45.3,26416,48.5,22772,51.7,13533,66.8,7309,73.6,6509,48.1,4135,56.6,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,15,15,16,15,7,7,8,7,46498,43279,9156,38439,34123,8591,8766,20.3,8473,22,8074,23.7,3563,41.5
01/25/2023,04005,4,Coconino County,AZ,98.1,137029,95,135986,95,129673,95,118405,95,26156,95,118846,82.8,118345,87.1,14980,70.8,113232,90.9,103365,90.1,23440,95,63824,53.7,63824,53.9,62507,55.2,58789,56.9,33692,69.8,17788,75.9,18995,56.4,11358,63.9,D,16,16,16,16,16,16,Metro,4,4,4,4,4,4,16,16,16,15,4,4,4,3,143476,135887,21161,124554,114726,18662,27406,20.2,26512,21.3,25255,22,10292,55.1
01/25/2023,04013,4,Maricopa County,AZ,98.1,3150742,70.2,3132828,74.4,2999379,79,2762685,80.5,690821,95,2756398,61.5,2748729,65.3,313265,40.4,2638139,69.5,2435464,70.9,619287,88.9,1346991,48.9,1346827,49,1324129,50.2,1263678,51.9,793876,64.6,442171,71.4,424470,53.5,271991,61.5,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,12,12,11,3,4,4,3,4485414,4209295,776319,3798091,3432976,696331,563804,13.4,553065,14.6,533611,15.5,254079,36.5
01/25/2023,04027,4,Yuma County,AZ,98.1,238145,95,235126,95,220375,95,199261,95,42578,95,163436,76.4,162810,81.9,25436,66.1,152737,85.9,137374,85.7,33747,81.7,73958,45.3,73952,45.4,71505,46.8,67060,48.8,41665,62.6,22905,67.9,18277,43.9,11670,50.9,D,15,16,16,16,16,16,Metro,3,4,4,4,4,4,15,15,15,15,3,3,3,3,213787,198675,38457,177868,160218,41302,25781,13,24954,14,23809,14.9,9870,23.9
01/25/2023,04019,4,Pima County,AZ,98.1,940707,89.8,931719,94.1,879879,95,810285,95,237793,95,783676,74.8,780179,78.8,92864,58.7,742170,81.9,687315,82.6,212586,95,429335,54.8,429310,55,419255,56.5,398706,58,261746,70.2,161294,75.9,161479,61.7,111477,69.1,D,15,15,16,16,16,16,Metro,3,3,4,4,4,4,16,16,16,15,4,4,4,3,1047279,990261,158289,905833,831972,212554,215111,21.7,209943,23.2,202278,24.3,104687,49.3
01/25/2023,04017,4,Navajo County,AZ,98.1,112872,95,111519,95,102796,95,89856,95,24268,95,94461,85.2,94194,91,18237,84.1,87378,95,75957,92.9,21616,95,51576,54.6,51571,54.7,50036,57.3,44945,59.2,28401,67.8,15878,73.5,15173,53.4,9336,58.8,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,16,16,16,15,8,8,8,7,110924,103477,21673,91873,81804,20829,25486,24.6,24653,26.8,22532,27.5,8619,41.4
01/25/2023,UNK,4,Unknown County,AZ,98.1,121038,,120533,,116514,,111822,,28816,,90007,,89891,,5207,,87245,,84684,,20329,,43884,48.8,43882,48.8,43548,49.9,43085,50.9,33052,77.5,24512,95,3606,10.9,2424,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14279,,14095,,13876,,6063,
01/25/2023,04011,4,Greenlee County,AZ,98.1,4801,50.5,4789,54.8,4604,59.4,4312,62.2,1005,77.5,4334,45.6,4327,49.5,403,22.2,4178,53.9,3924,56.6,953,73.5,2228,51.4,2228,51.5,2204,52.8,2134,54.4,1374,69,735,77.1,739,53.8,471,64.1,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,8,8,8,7,8,8,8,7,9498,8743,1814,7754,6929,1297,943,10.8,928,12,911,13.1,443,34.2
01/25/2023,04001,4,Apache County,AZ,98.1,95713,95,94461,95,85509,95,73772,95,16233,95,79742,95,79429,95,17776,95,72105,95,61653,95,14228,95,43723,54.8,43709,55,41870,58.1,36849,59.8,21597,69.6,10713,75.3,10991,50.9,6062,56.6,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,16,16,16,15,8,8,8,7,71887,67054,14592,59355,52462,11334,16495,24.6,15454,26,13744,26.2,4672,41.2
01/18/2023,04027,3,Yuma County,AZ,98.1,237502,95,234521,95,219833,95,198751,95,42547,95,163355,76.4,162741,81.9,25420,66.1,152683,85.8,137321,85.7,33720,81.6,73860,45.2,73854,45.4,71432,46.8,66997,48.8,41632,62.6,22885,67.9,18169,43.6,11604,50.7,D,15,16,16,16,16,16,Metro,3,4,4,4,4,4,15,15,15,15,3,3,3,3,213787,198675,38457,177868,160218,41302,24883,12.5,24126,13.6,23034,14.4,9669,23.4
01/18/2023,04007,3,Gila County,AZ,98.1,38422,71.1,38335,74.9,36922,78.8,34781,80.2,13634,85.9,33795,62.6,33772,66,2958,37.8,32702,69.8,30814,71.1,12287,77.4,18140,53.7,18139,53.7,17986,55,17337,56.3,12892,63.4,8569,69.7,5977,46.4,4471,52.2,D,14,15,14,15,15,15,Non-metro,6,7,6,7,7,7,16,16,16,15,8,8,8,7,54018,51197,7833,46872,43364,15869,6546,12.8,6493,13.9,6375,14.7,4135,26.1
01/18/2023,04015,3,Mohave County,AZ,98.1,112303,52.9,112219,55.3,110929,58.6,107555,60.8,52144,79.1,94910,44.7,94876,46.7,3803,14.5,93855,49.6,91073,51.5,45010,68.3,43672,46,43672,46,43572,46.4,43030,47.2,37300,53.8,26760,59.5,16477,44.2,12969,48.5,D,13,13,13,13,14,15,Metro,1,1,1,1,2,3,15,15,15,14,3,3,3,2,212181,203031,26209,189385,176822,65910,18336,9,18282,9.7,18169,10.3,13183,20
01/18/2023,04009,3,Graham County,AZ,98.1,29386,75.7,29331,81.2,27781,87,25364,89,5884,95,26327,67.8,26311,72.8,3322,43.5,25143,78.7,22989,80.7,5588,95,12460,47.3,12460,47.4,12344,49.1,11765,51.2,6943,62,3831,68.6,2827,40.7,1850,48.3,D,15,15,15,15,16,16,Non-metro,7,7,7,7,8,8,15,15,16,15,7,7,8,7,38837,36119,7634,31936,28485,5440,3277,9.1,3248,10.2,3173,11.1,1495,27.5
01/18/2023,04025,3,Yavapai County,AZ,98.1,140145,59.6,139911,62,137968,65.4,133566,67.6,65896,86.2,121727,51.8,121632,53.9,5484,19.6,119978,56.8,116148,58.8,58688,76.8,64223,52.8,64223,52.8,63940,53.3,63037,54.3,53948,61.4,39184,66.8,29177,54.1,23207,59.2,C,10,10,9,10,10,11,Metro,2,2,1,2,2,3,12,12,12,11,4,4,4,3,235099,225558,27934,211088,197624,76438,32184,14.3,32020,15.2,31691,16,23000,30.1
01/18/2023,04013,3,Maricopa County,AZ,98.1,3149019,70.2,3131269,74.4,2997941,78.9,2761418,80.4,690576,95,2755376,61.4,2747763,65.3,313083,40.3,2637281,69.4,2434680,70.9,619127,88.9,1345433,48.8,1345271,49,1322749,50.2,1262463,51.9,793274,64.6,441866,71.4,422508,53.3,270932,61.3,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,12,12,11,3,4,4,3,4485414,4209295,776319,3798091,3432976,696331,556487,13.2,545975,14.4,526835,15.3,251509,36.1
01/18/2023,04011,3,Greenlee County,AZ,98.1,4800,50.5,4788,54.8,4603,59.4,4311,62.2,1004,77.4,4332,45.6,4325,49.5,403,22.2,4176,53.9,3922,56.6,951,73.3,2225,51.4,2225,51.4,2201,52.7,2131,54.3,1373,69.1,734,77.2,730,53.2,466,63.5,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,8,8,8,7,8,8,8,7,9498,8743,1814,7754,6929,1297,925,10.6,910,11.7,893,12.9,432,33.3
01/18/2023,04019,3,Pima County,AZ,98.1,939694,89.7,930853,94,879154,95,809632,95,237678,95,783264,74.8,779813,78.7,92778,58.6,741867,81.9,687035,82.6,212490,95,428486,54.7,428464,54.9,418533,56.4,398078,57.9,261393,70.2,161119,75.8,160451,61.4,110887,68.8,D,15,15,16,16,16,16,Metro,3,3,4,4,4,4,16,16,16,15,4,4,4,3,1047279,990261,158289,905833,831972,212554,211449,21.4,206478,22.8,199028,23.9,103313,48.6
01/18/2023,04012,3,La Paz County,AZ,98.1,13229,62.7,13220,65.6,12832,68.2,11958,67.9,5837,69.6,10580,50.1,10577,52.5,1017,40.1,10275,54.6,9560,54.3,4776,56.9,3916,37,3916,37,3892,37.9,3753,39.3,3145,44.8,2287,47.9,1010,32.1,807,35.3,D,14,14,15,14,14,14,Non-metro,6,6,7,6,6,6,14,14,14,13,6,6,6,5,21108,20138,2536,18808,17602,8392,1593,7.9,1586,8.4,1555,8.8,983,11.7
01/18/2023,04023,3,Santa Cruz County,AZ,98.1,84640,95,83807,95,73186,95,57344,95,11560,95,61375,95,61171,95,17162,95,54391,95,44009,95,9919,95,27680,45.1,27672,45.2,26382,48.5,22743,51.7,13518,66.7,7302,73.6,6444,47.7,4102,56.2,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,15,15,16,15,7,7,8,7,46498,43279,9156,38439,34123,8591,8494,19.6,8211,21.4,7829,22.9,3489,40.6
01/18/2023,04017,3,Navajo County,AZ,98.1,112778,95,111437,95,102731,95,89797,95,24262,95,94400,85.1,94142,91,18217,84.1,87332,95,75925,92.8,21613,95,51470,54.5,51465,54.7,49958,57.2,44881,59.1,28371,67.8,15863,73.4,15081,53.2,9288,58.6,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,16,16,16,15,8,8,8,7,110924,103477,21673,91873,81804,20829,25101,24.3,24306,26.5,22218,27.2,8523,40.9
01/18/2023,04003,3,Cochise County,AZ,98.1,108856,86.4,108350,91.2,101846,94.2,91571,92.5,28022,95,89765,71.3,89596,75.4,12192,61.5,84690,78.3,77404,78.2,24567,84.4,42890,47.8,42889,47.9,41815,49.4,39783,51.4,27905,65.3,17636,71.8,14703,52.7,10440,59.2,D,15,15,16,15,15,16,Metro,3,3,4,3,3,4,15,15,16,15,3,3,4,3,125922,118765,19816,108094,98949,29118,17486,14.7,17258,16,16813,17,9708,33.3
01/18/2023,04021,3,Pinal County,AZ,98.1,304236,65.7,303155,69.3,292077,73.7,271205,75.2,86897,90,268082,57.9,267582,61.2,27164,35.3,258130,65.2,240418,66.7,76838,79.6,119986,44.8,119979,44.8,118582,45.9,114599,47.7,81751,60.1,50305,65.5,39988,48.9,28319,56.3,D,14,14,14,15,15,15,Metro,2,2,2,3,3,3,15,15,15,15,3,3,3,3,462789,437450,77025,396110,360425,96566,47259,10.8,46695,11.8,45444,12.6,27170,28.1
01/18/2023,04005,3,Coconino County,AZ,98.1,136960,95,135931,95,129620,95,118353,95,26142,95,118806,82.8,118311,87.1,14974,70.8,113204,90.9,103337,90.1,23433,95,63767,53.7,63767,53.9,62459,55.2,58747,56.8,33677,69.7,17775,75.9,18926,56.2,11321,63.7,D,16,16,16,16,16,16,Metro,4,4,4,4,4,4,16,16,16,15,4,4,4,3,143476,135887,21161,124554,114726,18662,27105,19.9,26232,21.1,24995,21.8,10188,54.6
01/18/2023,UNK,3,Unknown County,AZ,98.1,120928,,120426,,116410,,111720,,28797,,89957,,89841,,5204,,87197,,84637,,20318,,43844,48.7,43842,48.8,43510,49.9,43049,50.9,33032,77.4,24502,95,3589,10.9,2412,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14083,,13904,,13692,,6011,
01/18/2023,04001,3,Apache County,AZ,98.1,95636,95,94405,95,85455,95,73726,95,16228,95,79688,95,79386,95,17766,95,72069,95,61620,95,14221,95,43658,54.8,43644,55,41820,58,36815,59.7,21581,69.6,10706,75.3,10942,50.7,6043,56.4,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,16,16,16,15,8,8,8,7,71887,67054,14592,59355,52462,11334,16211,24.2,15191,25.6,13507,25.7,4602,40.6
01/11/2023,04019,2,Pima County,AZ,98.1,937923,89.6,929246,93.8,877704,95,808400,95,237389,95,782572,74.7,779169,78.7,92621,58.5,741311,81.8,686548,82.5,212354,95,427424,54.6,427402,54.9,417659,56.3,397339,57.9,260982,70.1,160904,75.8,159310,61,110244,68.5,D,15,15,16,16,16,16,Metro,3,3,4,4,4,4,16,16,16,15,4,4,4,3,1047279,990261,158289,905833,831972,212554,206168,20.8,201511,22.2,194405,23.4,101548,47.8
01/11/2023,04012,2,La Paz County,AZ,98.1,13215,62.6,13206,65.6,12818,68.2,11944,67.9,5828,69.4,10577,50.1,10574,52.5,1016,40.1,10272,54.6,9558,54.3,4775,56.9,3910,37,3910,37,3886,37.8,3747,39.2,3140,44.8,2284,47.8,1004,32,803,35.2,D,14,14,15,14,14,14,Non-metro,6,6,7,6,6,6,14,14,14,13,6,6,6,5,21108,20138,2536,18808,17602,8392,1561,7.8,1554,8.3,1524,8.7,964,11.5
01/11/2023,04015,2,Mohave County,AZ,98.1,112203,52.9,112120,55.2,110832,58.5,107460,60.8,52093,79,94858,44.7,94824,46.7,3798,14.5,93805,49.5,91026,51.5,44984,68.3,43608,46,43608,46,43508,46.4,42967,47.2,37247,53.7,26722,59.4,16318,43.8,12849,48.1,D,13,13,13,13,14,15,Metro,1,1,1,1,2,3,15,15,15,14,3,3,3,2,212181,203031,26209,189385,176822,65910,17898,8.8,17845,9.4,17736,10,12898,19.6
01/11/2023,04005,2,Coconino County,AZ,98.1,136860,95,135850,95,129551,95,118291,95,26125,95,118745,82.8,118258,87,14953,70.7,113171,90.9,103305,90,23426,95,63623,53.6,63623,53.8,62346,55.1,58653,56.8,33633,69.7,17754,75.8,18758,55.8,11221,63.2,D,16,16,16,16,16,16,Metro,4,4,4,4,4,4,16,16,16,15,4,4,4,3,143476,135887,21161,124554,114726,18662,26404,19.4,25580,20.5,24396,21.3,9972,53.4
01/11/2023,04013,2,Maricopa County,AZ,98.1,3145849,70.1,3128350,74.3,2995221,78.9,2759046,80.4,689951,95,2753829,61.4,2746324,65.2,312818,40.3,2635992,69.4,2433506,70.9,618801,88.9,1342901,48.8,1342746,48.9,1320578,50.1,1260569,51.8,792253,64.5,441314,71.3,419401,52.9,269293,61,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,12,12,11,3,4,4,3,4485414,4209295,776319,3798091,3432976,696331,543997,12.9,534017,14.1,515498,15,247042,35.5
01/11/2023,04003,2,Cochise County,AZ,98.1,108764,86.4,108262,91.2,101759,94.1,91501,92.5,28001,95,89701,71.2,89533,75.4,12183,61.5,84630,78.3,77350,78.2,24556,84.3,42798,47.7,42797,47.8,41728,49.3,39705,51.3,27859,65.2,17619,71.8,14561,52.3,10346,58.7,D,15,15,16,15,15,16,Metro,3,3,4,3,3,4,15,15,16,15,3,3,4,3,125922,118765,19816,108094,98949,29118,17057,14.4,16839,15.6,16412,16.6,9509,32.7
01/11/2023,04021,2,Pinal County,AZ,98.1,303985,65.7,302922,69.2,291859,73.7,271011,75.2,86818,89.9,267953,57.9,267456,61.1,27147,35.2,258011,65.1,240309,66.7,76788,79.5,119782,44.7,119776,44.8,118404,45.9,114438,47.6,81652,60,50254,65.4,39628,48.5,28090,55.9,D,14,14,14,15,15,15,Metro,2,2,2,3,3,3,15,15,15,15,3,3,3,3,462789,437450,77025,396110,360425,96566,46144,10.5,45612,11.5,44397,12.3,26637,27.6
01/11/2023,04009,2,Graham County,AZ,98.1,29341,75.5,29288,81.1,27740,86.9,25323,88.9,5882,95,26302,67.7,26286,72.8,3321,43.5,25119,78.7,22965,80.6,5588,95,12412,47.2,12412,47.2,12296,49,11718,51,6918,61.8,3822,68.4,2786,40.3,1829,47.9,D,15,15,15,15,16,16,Non-metro,7,7,7,7,8,8,15,15,16,15,7,7,8,7,38837,36119,7634,31936,28485,5440,3126,8.7,3098,9.7,3027,10.6,1462,26.9
01/11/2023,04027,2,Yuma County,AZ,98.1,236333,95,233386,95,218760,95,197729,95,42501,95,163111,76.3,162513,81.8,25401,66.1,152468,85.7,137112,85.6,33683,81.6,73680,45.2,73674,45.3,71275,46.7,66864,48.8,41558,62.6,22847,67.8,18016,43.4,11526,50.4,D,15,16,16,16,16,16,Metro,3,4,4,4,4,4,15,15,15,15,3,3,3,3,213787,198675,38457,177868,160218,41302,23382,11.8,22690,12.8,21667,13.5,9421,22.8
01/11/2023,04025,2,Yavapai County,AZ,98.1,139971,59.5,139748,62,137809,65.3,133409,67.5,65809,86.1,121662,51.7,121571,53.9,5480,19.6,119920,56.8,116091,58.7,58660,76.7,64046,52.6,64046,52.7,63770,53.2,62868,54.2,53817,61.3,39104,66.7,28910,53.7,23030,58.9,C,10,10,9,10,10,11,Metro,2,2,1,2,2,3,12,12,12,11,4,4,4,3,235099,225558,27934,211088,197624,76438,31433,13.9,31279,14.8,30958,15.7,22513,29.5
01/11/2023,04001,2,Apache County,AZ,98.1,95541,95,94326,95,85382,95,73660,95,16215,95,79618,95,79322,95,17749,95,72018,95,61573,95,14216,95,43539,54.7,43527,54.9,41739,58,36746,59.7,21553,69.6,10691,75.2,10884,50.5,6010,56.2,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,16,16,16,15,8,8,8,7,71887,67054,14592,59355,52462,11334,15829,23.6,14857,25,13204,25.2,4513,39.8
01/11/2023,04023,2,Santa Cruz County,AZ,98.1,84472,95,83652,95,73042,95,57213,95,11550,95,61331,95,61129,95,17156,95,54353,95,43973,95,9915,95,27609,45,27601,45.2,26326,48.4,22696,51.6,13494,66.7,7288,73.5,6390,47.4,4067,55.8,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,15,15,16,15,7,7,8,7,46498,43279,9156,38439,34123,8591,8147,18.8,7893,20.5,7535,22.1,3397,39.5
01/11/2023,UNK,2,Unknown County,AZ,98.1,120821,,120323,,116309,,111622,,28781,,89879,,89764,,5196,,87119,,84568,,20303,,43783,48.7,43781,48.8,43454,49.9,42997,50.8,33017,77.5,24491,95,3550,10.8,2390,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13821,,13648,,13446,,5951,
01/11/2023,04011,2,Greenlee County,AZ,98.1,4796,50.5,4784,54.7,4599,59.3,4307,62.2,1002,77.3,4331,45.6,4324,49.5,403,22.2,4175,53.8,3921,56.6,951,73.3,2223,51.3,2223,51.4,2200,52.7,2130,54.3,1372,69,734,77.2,724,52.8,462,62.9,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,8,8,8,7,8,8,8,7,9498,8743,1814,7754,6929,1297,900,10.3,886,11.4,869,12.5,421,32.5
01/11/2023,04007,2,Gila County,AZ,98.1,38397,71.1,38311,74.8,36899,78.7,34758,80.2,13626,85.9,33784,62.5,33761,65.9,2958,37.8,32691,69.7,30803,71,12283,77.4,18110,53.6,18109,53.6,17956,54.9,17309,56.2,12874,63.3,8559,69.7,5937,46.1,4445,51.9,D,14,15,14,15,15,15,Non-metro,6,7,6,7,7,7,16,16,16,15,8,8,8,7,54018,51197,7833,46872,43364,15869,6404,12.5,6351,13.5,6236,14.4,4063,25.6
01/11/2023,04017,2,Navajo County,AZ,98.1,112621,95,111314,95,102625,95,89696,95,24252,95,94299,85,94051,90.9,18192,83.9,87258,95,75859,92.7,21599,95,51305,54.4,51302,54.5,49834,57.1,44795,59.1,28328,67.7,15840,73.3,14938,52.7,9208,58.1,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,16,16,16,15,8,8,8,7,110924,103477,21673,91873,81804,20829,24374,23.6,23633,25.7,21624,26.4,8326,40
01/04/2023,UNK,1,Unknown County,AZ,98.1,120670,,120178,,116170,,111491,,28750,,89798,,89686,,5187,,87046,,84499,,20284,,43719,48.7,43718,48.7,43400,49.9,42944,50.8,32987,77.5,24474,95,3526,10.7,2374,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13552,,13392,,13200,,5892,
01/04/2023,04009,1,Graham County,AZ,98.1,29334,75.5,29281,81.1,27733,86.8,25316,88.9,5882,95,26281,67.7,26265,72.7,3318,43.5,25099,78.6,22947,80.6,5585,95,12379,47.1,12379,47.1,12264,48.9,11686,50.9,6900,61.7,3818,68.4,2745,39.8,1811,47.4,D,16,15,15,15,15,16,Non-metro,7,7,7,7,8,8,15,15,16,15,7,7,8,7,38837,36119,7634,31936,28485,5440,3006,8.3,2980,9.3,2914,10.2,1428,26.2
01/04/2023,04007,1,Gila County,AZ,98.1,38367,71,38282,74.8,36872,78.7,34733,80.1,13617,85.8,33774,62.5,33751,65.9,2958,37.8,32681,69.7,30793,71,12282,77.4,18084,53.5,18083,53.6,17932,54.9,17287,56.1,12865,63.3,8550,69.6,5870,45.6,4406,51.5,D,15,15,14,14,15,15,Non-metro,6,7,6,7,7,7,16,16,16,15,8,8,8,7,54018,51197,7833,46872,43364,15869,6227,12.2,6176,13.2,6067,14,3977,25.1
